GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O95047	OR2A4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95047	OR2A4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95047	OR2A4	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95069	KCNK2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97438|ensembl:ENSMUSP00000141891	9606	Ensembl		P
UniProtKB	O95098	GRK1	enables	GO:0008020	G protein-coupled photoreceptor activity	ECO:0000304	TAS	PMID:9478965		9606	UniProt		F
UniProtKB	O95098	GRK1	involved_in	GO:0016056	rhodopsin mediated signaling pathway	ECO:0000304	TAS	PMID:9478965		9606	UniProt		P
UniProtKB	O95136	S1PR2	involved_in	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99569|PANTHER:PTN002733650|UniProtKB:O95136|ZFIN:ZDB-GENE-020123-2	9606	GO_Central		P
UniProtKB	O95136	S1PR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104615|MGI:MGI:108429|MGI:MGI:1096355|MGI:MGI:2155249|MGI:MGI:96929|MGI:MGI:99456|MGI:MGI:99457|PANTHER:PTN000507965|RGD:2369|RGD:3056|RGD:3057|RGD:3058|RGD:61958|RGD:619713|RGD:620566|RGD:68334|UniProtKB:O95136|UniProtKB:P21453|UniProtKB:P21554|UniProtKB:P32245|UniProtKB:P41968|UniProtKB:Q01726|UniProtKB:Q92633|ZFIN:ZDB-GENE-001228-2|ZFIN:ZDB-GENE-021223-2|ZFIN:ZDB-GENE-030502-2|ZFIN:ZDB-GENE-030616-499|ZFIN:ZDB-GENE-040801-97|ZFIN:ZDB-GENE-051120-99|ZFIN:ZDB-GENE-120202-1	9606	GO_Central		F
UniProtKB	O95136	S1PR2	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1333809|PANTHER:PTN000507965|UniProtKB:F1STP7|UniProtKB:P32245|UniProtKB:P33032|UniProtKB:P41968|UniProtKB:Q01718|UniProtKB:Q01726|ZFIN:ZDB-GENE-021223-2|ZFIN:ZDB-GENE-030502-2	9606	GO_Central		P
UniProtKB	O95136	S1PR2	enables	GO:0038036	sphingosine-1-phosphate receptor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002733650|UniProtKB:O95136	9606	GO_Central		F
UniProtKB	O95136	S1PR2	enables	GO:0038036	sphingosine-1-phosphate receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004061|InterPro:IPR004063	9606	InterPro		F
UniProtKB	O95136	S1PR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95136	S1PR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR004061|InterPro:IPR004063	9606	InterPro		P
UniProtKB	O95136	S1PR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95136	S1PR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95136	S1PR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000304	TAS	PMID:8087418		9606	PINC		F
UniProtKB	O95136	S1PR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	PMID:10617617		9606	PINC		P
UniProtKB	O95136	S1PR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95136	S1PR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47752|ensembl:ENSRNOP00000028034	9606	Ensembl		F
UniProtKB	O95136	S1PR2	involved_in	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52592|ensembl:ENSMUSP00000053394	9606	Ensembl		P
UniProtKB	O95136	S1PR2	enables	GO:0038036	sphingosine-1-phosphate receptor activity	ECO:0000315	IMP	PMID:23106337		9606	UniProt		F
UniProtKB	O95136	S1PR2	involved_in	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	ECO:0000315	IMP	PMID:23106337		9606	UniProt		P
UniProtKB	O95156	NXPH2	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000303	NAS	PMID:9570794		9606	UniProt		P
UniProtKB	O95157	NXPH3	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000303	NAS	PMID:9570794		9606	UniProt		P
UniProtKB	O95158	NXPH4	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000303	NAS	PMID:9570794		9606	UniProt		P
UniProtKB	O95220	OR5D3	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95220	OR5D3	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95220	OR5D3	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95220	OR5D3	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95221	OR5F1	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95221	OR5F1	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95221	OR5F1	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95221	OR5F1	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95222	OR6A2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95222	OR6A2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95222	OR6A2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95222	OR6A2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95263	PDE8B	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95371	OR2C1	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95371	OR2C1	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95371	OR2C1	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95371	OR2C1	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95399	UTS2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95477	ABCA1	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000315	IMP	PMID:14701824		9606	BHF-UCL		P
UniProtKB	O95477	ABCA1	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000315	IMP	PMID:16443932		9606	BHF-UCL		P
UniProtKB	O95490	ADGRL2	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1916151|PANTHER:PTN000244280|UniProtKB:Q6QNK2	9606	GO_Central		P
UniProtKB	O95490	ADGRL2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1340051|PANTHER:PTN000244280|RGD:620768|UniProtKB:O14514|UniProtKB:O60241|UniProtKB:Q6QNK2|UniProtKB:Q86SQ4|ZFIN:ZDB-GENE-041014-357	9606	GO_Central		F
UniProtKB	O95490	ADGRL2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR003334|InterPro:IPR003924|InterPro:IPR017983|InterPro:IPR031240|InterPro:IPR036445	9606	InterPro		F
UniProtKB	O95490	ADGRL2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR003334|InterPro:IPR017983|InterPro:IPR031240	9606	InterPro		P
UniProtKB	O95490	ADGRL2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95490	ADGRL2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95490	ADGRL2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	PMID:15203201		9606	GDB		P
UniProtKB	O95490	ADGRL2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000304	TAS	PMID:15203201		9606	GDB		F
UniProtKB	O95490	ADGRL2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000303	NAS	PMID:10030676		9606	UniProt		P
UniProtKB	O95499	olfr89	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95499	olfr89	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95499	olfr89	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95499	olfr89	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95622	ADCY5	involved_in	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99673|PANTHER:PTN000229373	9606	GO_Central		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108450|MGI:MGI:87917|MGI:MGI:99673|MGI:MGI:99675|PANTHER:PTN002899368|RGD:2036|RGD:619965|RGD:619966|RGD:71014|UniProtKB:O43306|UniProtKB:O60503|UniProtKB:O95622|UniProtKB:P19754|dictyBase:DDB_G0281545	9606	GO_Central		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000315	IMP	PMID:24700542		9606	UniProt		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-170670		9606	Reactome		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-170660		9606	Reactome		P
UniProtKB	O95622	ADCY5	involved_in	GO:0001973	G protein-coupled adenosine receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84309|ensembl:ENSMUSP00000110563	9606	Ensembl		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007195	adenylate cyclase-inhibiting dopamine receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84309|ensembl:ENSMUSP00000110563	9606	Ensembl		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84309|ensembl:ENSMUSP00000110563	9606	Ensembl		P
UniProtKB	O95622	ADCY5	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84309|ensembl:ENSMUSP00000110563	9606	Ensembl		P
UniProtKB	O95665	NTSR2	enables	GO:0016492	G protein-coupled neurotensin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003984|InterPro:IPR003986	9606	InterPro		F
UniProtKB	O95665	NTSR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95665	NTSR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR003984|InterPro:IPR003986	9606	InterPro		P
UniProtKB	O95665	NTSR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95665	NTSR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95665	NTSR2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000304	TAS	PMID:9851594		9606	PINC		F
UniProtKB	O95665	NTSR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95665	NTSR2	enables	GO:0016492	G protein-coupled neurotensin receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70310|ensembl:ENSMUSP00000106693	9606	Ensembl		F
UniProtKB	O95665	NTSR2	involved_in	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70310|ensembl:ENSMUSP00000106693	9606	Ensembl		P
UniProtKB	O95665	NTSR2	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000366	IEA	GO_REF:0000108	GO:0016492	9606	GOC		P
UniProtKB	O95665	NTSR2	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000366	IEA	GO_REF:0000108	GO:0016492	9606	GOC		P
UniProtKB	O95672	ECEL1	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029736	9606	InterPro		P
UniProtKB	O95672	ECEL1	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000304	TAS	PMID:9931490		9606	PINC		P
UniProtKB	O95800	GPR75	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2441843|PANTHER:PTN002796002	9606	GO_Central		F
UniProtKB	O95800	GPR75	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1918473|MGI:MGI:2441843|MGI:MGI:87966|PANTHER:PTN001200905|RGD:2070|RGD:2071|RGD:620401|RGD:621645|UniProtKB:P30556|UniProtKB:P35414|UniProtKB:P48039|UniProtKB:P49685	9606	GO_Central		P
UniProtKB	O95800	GPR75	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1918473|MGI:MGI:2441843|MGI:MGI:87964|MGI:MGI:87966|PANTHER:PTN001200934|RGD:2070|RGD:2201|RGD:620401|UniProtKB:P30411|UniProtKB:P30556|UniProtKB:P48039|UniProtKB:P49685|UniProtKB:P50052|ZFIN:ZDB-GENE-030814-1|ZFIN:ZDB-GENE-050913-90|ZFIN:ZDB-GENE-141216-12	9606	GO_Central		F
UniProtKB	O95800	GPR75	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6X632	9606	UniProt		F
UniProtKB	O95800	GPR75	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6X632	9606	UniProt		F
UniProtKB	O95800	GPR75	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6X632	9606	UniProt		P
UniProtKB	O95800	GPR75	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95800	GPR75	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		P
UniProtKB	O95800	GPR75	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95800	GPR75	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95800	GPR75	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6X632|ensembl:ENSMUSP00000105057	9606	Ensembl		F
UniProtKB	O95800	GPR75	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6X632|ensembl:ENSMUSP00000105057	9606	Ensembl		P
UniProtKB	O95800	GPR75	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6X632|ensembl:ENSMUSP00000105057	9606	Ensembl		F
UniProtKB	O95837	GNA14	involved_in	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95768|MGI:MGI:95772|MGI:MGI:95774|MGI:MGI:95776|MGI:MGI:95777|PANTHER:PTN000026392|RGD:2716|RGD:2717|RGD:620243|SGD:S000000822|UniProtKB:G5EB53|UniProtKB:P08754|UniProtKB:Q5JWF2|dictyBase:DDB_G0276267|dictyBase:DDB_G0283419	9606	GO_Central		P
UniProtKB	O95837	GNA14	involved_in	GO:0060158	phospholipase C-activating dopamine receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95766|PANTHER:PTN000026396	9606	GO_Central		P
UniProtKB	O95837	GNA14	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000654|InterPro:IPR001019	9606	InterPro		P
UniProtKB	O95837	GNA14	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95838	GLP2R	enables	GO:0008528	G protein-coupled peptide receptor activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0260753|MGI:MGI:101950|MGI:MGI:1926944|MGI:MGI:99572|PANTHER:PTN001737881|RGD:2669|RGD:2703|RGD:620270|RGD:621001|UniProtKB:P30988|UniProtKB:P43220|UniProtKB:P47871|UniProtKB:Q16602|ZFIN:ZDB-GENE-050516-1	9606	GO_Central		F
UniProtKB	O95838	GLP2R	enables	GO:0004967	glucagon receptor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002898337|RGD:620270	9606	GO_Central		F
UniProtKB	O95838	GLP2R	involved_in	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	FB:FBgn0260753|MGI:MGI:101950|MGI:MGI:1926944|MGI:MGI:88498|MGI:MGI:95710|MGI:MGI:97801|MGI:MGI:99572|PANTHER:PTN001737881|RGD:2669|RGD:2703|RGD:3442|RGD:61276|RGD:620270|RGD:621001|UniProtKB:P30988|UniProtKB:P34998|UniProtKB:P43220|UniProtKB:P47871|UniProtKB:Q02643|UniProtKB:Q03431|UniProtKB:Q16602|UniProtKB:Q8WN93|ZFIN:ZDB-GENE-010406-4|ZFIN:ZDB-GENE-050311-6|ZFIN:ZDB-GENE-050315-1|ZFIN:ZDB-GENE-050315-2|ZFIN:ZDB-GENE-991123-10	9606	GO_Central		P
UniProtKB	O95838	GLP2R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983|InterPro:IPR036445|InterPro:IPR039125	9606	InterPro		F
UniProtKB	O95838	GLP2R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR017983|InterPro:IPR039125	9606	InterPro		P
UniProtKB	O95838	GLP2R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95838	GLP2R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95838	GLP2R	involved_in	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	ECO:0000304	TAS	PMID:9990065		9606	PINC		P
UniProtKB	O95838	GLP2R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000304	TAS	PMID:9990065		9606	PINC		F
UniProtKB	O95838	GLP2R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95838	GLP2R	involved_in	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z0W0|ensembl:ENSRNOP00000004946	9606	Ensembl		P
UniProtKB	O95838	GLP2R	enables	GO:0004967	glucagon receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z0W0|ensembl:ENSRNOP00000004946	9606	Ensembl		F
UniProtKB	O95918	OR2H2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95918	OR2H2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	O95918	OR2H2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95918	OR2H2	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95977	S1PR4	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1333809|PANTHER:PTN000507965|UniProtKB:F1STP7|UniProtKB:P32245|UniProtKB:P33032|UniProtKB:P41968|UniProtKB:Q01718|UniProtKB:Q01726|ZFIN:ZDB-GENE-021223-2|ZFIN:ZDB-GENE-030502-2	9606	GO_Central		P
UniProtKB	O95977	S1PR4	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104615|MGI:MGI:108429|MGI:MGI:1096355|MGI:MGI:2155249|MGI:MGI:96929|MGI:MGI:99456|MGI:MGI:99457|PANTHER:PTN000507965|RGD:2369|RGD:3056|RGD:3057|RGD:3058|RGD:61958|RGD:619713|RGD:620566|RGD:68334|UniProtKB:O95136|UniProtKB:P21453|UniProtKB:P21554|UniProtKB:P32245|UniProtKB:P41968|UniProtKB:Q01726|UniProtKB:Q92633|ZFIN:ZDB-GENE-001228-2|ZFIN:ZDB-GENE-021223-2|ZFIN:ZDB-GENE-030502-2|ZFIN:ZDB-GENE-030616-499|ZFIN:ZDB-GENE-040801-97|ZFIN:ZDB-GENE-051120-99|ZFIN:ZDB-GENE-120202-1	9606	GO_Central		F
UniProtKB	O95977	S1PR4	enables	GO:0038036	sphingosine-1-phosphate receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004061|InterPro:IPR004064	9606	InterPro		F
UniProtKB	O95977	S1PR4	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	O95977	S1PR4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR004061|InterPro:IPR004064	9606	InterPro		P
UniProtKB	O95977	S1PR4	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	O95977	S1PR4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	O95977	S1PR4	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000304	TAS	PMID:10679247		9606	PINC		F
UniProtKB	O95977	S1PR4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	PMID:9790765		9606	PINC		P
UniProtKB	O95977	S1PR4	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	O95977	S1PR4	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z0L1|ensembl:ENSMUSP00000050412	9606	Ensembl		P
UniProtKB	O95977	S1PR4	involved_in	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	ECO:0000366	IEA	GO_REF:0000108	GO:0038036	9606	GOC		P
UniProtKB	P00734	F2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
